1443894487.83,2015-10-03 17:48:07.833358,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0D 09,3.33593
1443894488.98,2015-10-03 17:48:08.979533,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894490.08,2015-10-03 17:48:10.083421,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894491.23,2015-10-03 17:48:11.229574,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894492.38,2015-10-03 17:48:12.379403,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 09 09,3.28637
1443894493.48,2015-10-03 17:48:13.483609,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894494.63,2015-10-03 17:48:14.629557,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894495.73,2015-10-03 17:48:15.733597,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894496.88,2015-10-03 17:48:16.881609,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0E 09,3.34832
1443894498.03,2015-10-03 17:48:18.029381,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894499.13,2015-10-03 17:48:19.133528,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 06 09,3.2492
1443894500.28,2015-10-03 17:48:20.281599,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894501.43,2015-10-03 17:48:21.429652,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894502.53,2015-10-03 17:48:22.533493,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894503.68,2015-10-03 17:48:23.681436,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894504.83,2015-10-03 17:48:24.829657,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894505.93,2015-10-03 17:48:25.933562,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 11 09,3.38549
1443894507.08,2015-10-03 17:48:27.081485,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894508.23,2015-10-03 17:48:28.229510,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 0E 09,3.34832
1443894509.33,2015-10-03 17:48:29.333536,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894510.48,2015-10-03 17:48:30.479679,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894511.58,2015-10-03 17:48:31.583976,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894512.73,2015-10-03 17:48:32.731626,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 08 09,3.27398
1443894513.88,2015-10-03 17:48:33.879586,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894514.98,2015-10-03 17:48:34.983590,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894516.13,2015-10-03 17:48:36.131377,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894517.28,2015-10-03 17:48:37.279823,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 05 09,3.23681
1443894518.38,2015-10-03 17:48:38.383517,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894519.53,2015-10-03 17:48:39.531541,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 04 09,3.22442
1443894520.68,2015-10-03 17:48:40.679893,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
1443894521.83,2015-10-03 17:48:41.829730,ms0128.utah.cloudlab.us,IOUT,rcvd: 52 00 03 09,3.21203
1443894522.93,2015-10-03 17:48:42.933558,ms0128.utah.cloudlab.us,VIN,rcvd: 52 00 3F 09,12.327336
